,Open time,Open time.1,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy volume,Taker buy quote asset volume,Ignore.
1984,2019-11-02 20:35:00,2019-11-02 20:35:00,9284.47,9292.42,9281.97,9284.8,236.171,2019-11-02 20:39:59.999,2193265.99062,499.0,138.238,1283675.55609,0
1985,2019-11-02 20:40:00,2019-11-02 20:40:00,9284.8,9296.0,9283.92,9290.5,216.39,2019-11-02 20:44:59.999,2010177.29964,447.0,144.245,1340020.21775,0
1986,2019-11-02 20:45:00,2019-11-02 20:45:00,9289.51,9296.47,9289.51,9290.9,118.21,2019-11-02 20:49:59.999,1098463.14836,338.0,56.61,526042.05823,0
1987,2019-11-02 20:50:00,2019-11-02 20:50:00,9290.9,9291.31,9283.75,9287.02,210.382,2019-11-02 20:54:59.999,1953845.32804,584.0,113.355,1052719.7998,0
1988,2019-11-02 20:55:00,2019-11-02 20:55:00,9285.4,9288.0,9280.98,9283.5,184.681,2019-11-02 20:59:59.999,1714642.91897,366.0,94.163,874232.40108,0
1989,2019-11-02 21:00:00,2019-11-02 21:00:00,9284.0,9284.0,9273.0,9275.0,277.268,2019-11-02 21:04:59.999,2572487.13214,597.0,133.863,1241938.7201,0
1990,2019-11-02 21:05:00,2019-11-02 21:05:00,9275.86,9299.62,9267.5,9293.52,472.379,2019-11-02 21:09:59.999,4385066.24089,981.0,257.006,2386033.22332,0
1991,2019-11-02 21:10:00,2019-11-02 21:10:00,9290.6,9304.0,9283.84,9295.0,556.088,2019-11-02 21:14:59.999,5168945.96023,1226.0,265.91,2471857.8209,0
1992,2019-11-02 21:15:00,2019-11-02 21:15:00,9295.0,9304.24,9293.06,9304.24,180.198,2019-11-02 21:19:59.999,1675626.79701,584.0,83.239,774029.55045,0
1993,2019-11-02 21:20:00,2019-11-02 21:20:00,9302.0,9307.2,9296.0,9298.63,202.807,2019-11-02 21:24:59.999,1886662.34277,419.0,99.784,928321.13733,0
1994,2019-11-02 21:25:00,2019-11-02 21:25:00,9300.0,9308.95,9296.5,9300.11,204.895,2019-11-02 21:29:59.999,1905765.24557,414.0,103.765,965114.26741,0
1995,2019-11-02 21:30:00,2019-11-02 21:30:00,9298.69,9308.95,9298.05,9302.79,185.483,2019-11-02 21:34:59.999,1725731.80925,343.0,89.657,834092.58714,0
1996,2019-11-02 21:35:00,2019-11-02 21:35:00,9305.74,9311.0,9302.42,9307.4,148.856,2019-11-02 21:39:59.999,1385347.37409,360.0,93.172,867127.5576,0
1997,2019-11-02 21:40:00,2019-11-02 21:40:00,9306.19,9306.19,9299.57,9303.17,72.173,2019-11-02 21:44:59.999,671392.09691,267.0,28.902,268851.55844,0
1998,2019-11-02 21:45:00,2019-11-02 21:45:00,9303.17,9307.2,9300.19,9304.0,82.939,2019-11-02 21:49:59.999,771682.76768,229.0,47.746,444294.2632,0
1999,2019-11-02 21:50:00,2019-11-02 21:50:00,9304.62,9308.0,9302.31,9307.98,53.092,2019-11-02 21:54:59.999,494036.26364,156.0,34.252,318745.54088,0
2000,2019-11-02 21:55:00,2019-11-02 21:55:00,9307.98,9315.0,9307.98,9314.01,170.56,2019-11-02 21:59:59.999,1588312.85307,368.0,103.272,961712.04056,0
2001,2019-11-02 22:00:00,2019-11-02 22:00:00,9314.0,9314.24,9307.47,9311.25,58.23,2019-11-02 22:04:59.999,542151.81838,250.0,26.918,250612.55815,0
2002,2019-11-02 22:05:00,2019-11-02 22:05:00,9310.26,9314.0,9294.33,9297.55,237.593,2019-11-02 22:09:59.999,2209921.7956,566.0,91.277,848789.3025,0
2003,2019-11-02 22:10:00,2019-11-02 22:10:00,9297.5,9301.98,9287.12,9291.8,350.895,2019-11-02 22:14:59.999,3261877.98785,615.0,198.013,1840522.44129,0
2004,2019-11-02 22:15:00,2019-11-02 22:15:00,9289.8,9298.12,9287.5,9297.61,353.857,2019-11-02 22:19:59.999,3287673.95815,630.0,141.734,1316926.90977,0
2005,2019-11-02 22:20:00,2019-11-02 22:20:00,9296.52,9298.05,9282.13,9284.26,206.234,2019-11-02 22:24:59.999,1915540.44033,540.0,74.678,693655.24901,0
2006,2019-11-02 22:25:00,2019-11-02 22:25:00,9284.26,9289.96,9282.14,9288.88,170.925,2019-11-02 22:29:59.999,1587092.99467,375.0,130.829,1214780.97579,0
2007,2019-11-02 22:30:00,2019-11-02 22:30:00,9288.87,9293.0,9283.0,9286.05,126.303,2019-11-02 22:34:59.999,1173146.68613,310.0,59.794,555408.22067,0
2008,2019-11-02 22:35:00,2019-11-02 22:35:00,9286.26,9289.57,9283.0,9288.4,89.325,2019-11-02 22:39:59.999,829570.00418,220.0,27.456,255003.06481,0
